timestamp,src_ip,dst_ip,error,status
2026-06-07 20:24:59.627654,192.168.1.8,20.42.65.89,77.50401306152344,THREAT
2026-06-07 20:24:59.670999,192.168.1.8,20.42.65.89,6283.7802734375,THREAT
2026-06-07 20:24:59.685209,192.168.1.8,20.42.65.89,51082.8046875,THREAT
2026-06-07 20:24:59.701748,192.168.1.8,20.44.10.122,694.5609741210938,THREAT
2026-06-07 20:24:59.714705,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:24:59.732088,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:24:59.738344,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:24:59.754583,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:24:59.772274,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:24:59.787157,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:24:59.803272,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:24:59.819566,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:24:59.850086,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:24:59.906603,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:24:59.927882,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:24:59.952940,192.168.1.8,20.44.10.122,27419.169921875,THREAT
2026-06-07 20:24:59.961402,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:24:59.973001,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:24:59.983537,192.168.1.8,20.44.10.122,867.236572265625,THREAT
2026-06-07 20:24:59.990179,20.42.65.89,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:24:59.998647,192.168.1.8,20.42.65.89,112.72122955322266,THREAT
2026-06-07 20:25:00.002343,20.42.65.89,192.168.1.8,263.0971984863281,THREAT
2026-06-07 20:25:00.013778,192.168.1.8,20.42.65.89,77.50401306152344,THREAT
2026-06-07 20:25:00.031748,20.42.65.89,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:00.037117,20.42.65.89,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:00.048659,192.168.1.8,20.42.65.89,77.50401306152344,THREAT
2026-06-07 20:25:00.052365,192.168.1.8,20.42.65.89,6283.7802734375,THREAT
2026-06-07 20:25:00.066667,192.168.1.8,20.42.65.89,51570.29296875,THREAT
2026-06-07 20:25:00.081275,192.168.1.8,20.42.65.89,220.68087768554688,THREAT
2026-06-07 20:25:00.088513,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:00.103511,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:00.119789,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:00.142622,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:00.154461,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:00.164669,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:00.172368,20.44.10.122,192.168.1.8,585.2926635742188,THREAT
2026-06-07 20:25:00.183994,192.168.1.8,20.44.10.122,77.50401306152344,THREAT
2026-06-07 20:25:00.189291,20.42.65.89,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:00.196378,20.42.65.89,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:00.205425,192.168.1.8,20.42.65.89,77.50401306152344,THREAT
2026-06-07 20:25:00.402630,192.168.1.8,20.184.175.9,6234.41455078125,THREAT
2026-06-07 20:25:00.407142,192.168.1.8,20.184.175.9,51570.29296875,THREAT
2026-06-07 20:25:00.411944,192.168.1.8,20.184.175.9,359.70440673828125,THREAT
2026-06-07 20:25:00.724233,20.184.175.9,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:00.730054,20.184.175.9,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:00.752297,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:00.762425,192.168.1.8,20.184.175.9,6234.41455078125,THREAT
2026-06-07 20:25:00.784238,192.168.1.8,20.184.175.9,48161.2421875,THREAT
2026-06-07 20:25:00.797639,192.168.1.6,224.0.0.251,890.0001831054688,THREAT
2026-06-07 20:25:00.991432,192.168.1.6,224.0.0.251,890.0001831054688,THREAT
2026-06-07 20:25:01.005318,20.184.175.9,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:01.019862,192.168.1.8,20.184.175.9,112.72122955322266,THREAT
2026-06-07 20:25:01.028775,20.184.175.9,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:01.046789,20.184.175.9,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:01.054152,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:01.067409,192.168.1.8,20.184.175.9,6234.41455078125,THREAT
2026-06-07 20:25:01.081162,192.168.1.8,20.184.175.9,48024.26953125,THREAT
2026-06-07 20:25:01.250430,192.168.1.6,224.0.0.251,890.0001831054688,THREAT
2026-06-07 20:25:01.279379,20.184.175.9,192.168.1.8,263.0971984863281,THREAT
2026-06-07 20:25:01.285262,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:01.296169,20.184.175.9,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:01.302566,20.184.175.9,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:01.314409,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:01.319044,192.168.1.8,20.184.175.9,6234.41455078125,THREAT
2026-06-07 20:25:01.331788,192.168.1.8,20.184.175.9,48229.8046875,THREAT
2026-06-07 20:25:01.491601,192.168.1.6,224.0.0.251,6171.1708984375,THREAT
2026-06-07 20:25:01.551845,20.184.175.9,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:01.556877,20.184.175.9,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:01.562137,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:01.566833,192.168.1.8,20.184.175.9,6234.41455078125,THREAT
2026-06-07 20:25:01.570559,192.168.1.8,20.184.175.9,48024.26953125,THREAT
2026-06-07 20:25:01.832549,20.184.175.9,192.168.1.8,263.0971984863281,THREAT
2026-06-07 20:25:01.836213,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:01.845345,20.184.175.9,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:01.850280,20.184.175.9,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:01.856899,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:01.865429,192.168.1.8,20.184.175.9,6234.41455078125,THREAT
2026-06-07 20:25:01.870390,192.168.1.8,20.184.175.9,48024.26953125,THREAT
2026-06-07 20:25:02.109096,20.184.175.9,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:02.115185,20.184.175.9,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:02.129313,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:02.133882,192.168.1.8,20.184.175.9,6234.41455078125,THREAT
2026-06-07 20:25:02.142092,192.168.1.8,20.184.175.9,51224.07421875,THREAT
2026-06-07 20:25:02.152663,192.168.1.8,20.44.10.122,735.9024658203125,THREAT
2026-06-07 20:25:02.166725,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:02.170677,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:02.180858,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:02.185203,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:02.197274,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:02.201305,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:02.214193,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:02.218392,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:02.229026,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:02.233560,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:02.238459,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:02.248772,192.168.1.8,20.44.10.122,27419.169921875,THREAT
2026-06-07 20:25:02.253888,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:02.264198,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:02.268684,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:02.278385,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:02.285801,192.168.1.8,20.44.10.122,499.2195129394531,THREAT
2026-06-07 20:25:02.298178,192.168.1.8,20.42.65.89,6283.7802734375,THREAT
2026-06-07 20:25:02.303178,192.168.1.8,20.42.65.89,51570.29296875,THREAT
2026-06-07 20:25:02.318308,192.168.1.8,20.42.65.89,2373.3623046875,THREAT
2026-06-07 20:25:02.389137,20.184.175.9,192.168.1.8,263.0971984863281,THREAT
2026-06-07 20:25:02.394539,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:02.397818,20.184.175.9,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:02.403222,20.184.175.9,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:02.413438,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:02.417712,192.168.1.8,20.184.175.9,6234.41455078125,THREAT
2026-06-07 20:25:02.429523,192.168.1.8,20.184.175.9,51294.78125,THREAT
2026-06-07 20:25:02.434710,20.42.65.89,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:02.446033,20.42.65.89,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:02.450821,192.168.1.8,20.42.65.89,77.50401306152344,THREAT
2026-06-07 20:25:02.461976,192.168.1.8,20.42.65.89,6283.7802734375,THREAT
2026-06-07 20:25:02.472964,192.168.1.8,20.42.65.89,51570.29296875,THREAT
2026-06-07 20:25:02.482813,192.168.1.8,20.42.65.89,229.7943572998047,THREAT
2026-06-07 20:25:02.487277,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:02.504451,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:02.516123,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:02.520220,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:02.530857,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:02.535129,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:02.538344,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:02.549144,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:02.555761,20.44.10.122,192.168.1.8,592.780517578125,THREAT
2026-06-07 20:25:02.564795,192.168.1.8,20.44.10.122,77.50401306152344,THREAT
2026-06-07 20:25:02.580395,192.168.1.6,224.0.0.251,6171.1708984375,THREAT
2026-06-07 20:25:02.653666,20.42.65.89,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:02.665730,20.184.175.9,192.168.1.8,263.0971984863281,THREAT
2026-06-07 20:25:02.671359,20.184.175.9,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:02.680783,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:02.687391,20.184.175.9,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:02.698131,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:02.702021,192.168.1.8,20.184.175.9,6234.41455078125,THREAT
2026-06-07 20:25:02.711666,192.168.1.8,20.184.175.9,48092.73046875,THREAT
2026-06-07 20:25:02.781330,20.42.65.89,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:02.785900,192.168.1.8,20.42.65.89,77.50401306152344,THREAT
2026-06-07 20:25:02.792565,192.168.1.8,20.42.65.89,6283.7802734375,THREAT
2026-06-07 20:25:02.797023,192.168.1.8,20.42.65.89,51570.29296875,THREAT
2026-06-07 20:25:02.801847,192.168.1.8,20.42.65.89,229.7943572998047,THREAT
2026-06-07 20:25:02.948790,20.184.175.9,192.168.1.8,263.0971984863281,THREAT
2026-06-07 20:25:02.955456,20.184.175.9,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:02.978744,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:02.984352,20.184.175.9,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:02.999285,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:03.004401,192.168.1.8,20.184.175.9,6234.41455078125,THREAT
2026-06-07 20:25:03.017768,192.168.1.8,20.184.175.9,48092.73046875,THREAT
2026-06-07 20:25:03.033242,20.42.65.89,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:03.125479,20.42.65.89,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:03.129250,192.168.1.8,20.42.65.89,77.50401306152344,THREAT
2026-06-07 20:25:03.133765,192.168.1.8,20.42.65.89,6283.7802734375,THREAT
2026-06-07 20:25:03.146012,192.168.1.8,20.42.65.89,51153.4140625,THREAT
2026-06-07 20:25:03.224407,20.184.175.9,192.168.1.8,263.0971984863281,THREAT
2026-06-07 20:25:03.228295,20.184.175.9,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:03.232227,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:03.237926,20.184.175.9,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:03.247960,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:03.371771,20.42.65.89,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:03.386033,20.42.65.89,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:03.413804,192.168.1.8,20.42.65.89,77.50401306152344,THREAT
2026-06-07 20:25:04.348936,192.168.1.6,224.0.0.251,890.0001831054688,THREAT
2026-06-07 20:25:04.533542,192.168.1.8,20.44.10.122,694.5609741210938,THREAT
2026-06-07 20:25:04.536738,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:04.542205,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:04.551349,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:04.853709,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:04.896715,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:04.902832,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:04.928831,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:04.933697,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:04.937684,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:04.951290,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:04.956328,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:04.965382,192.168.1.8,20.44.10.122,27419.169921875,THREAT
2026-06-07 20:25:04.970266,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:04.980429,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:04.986102,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:04.996756,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:05.002551,192.168.1.8,20.44.10.122,499.2195129394531,THREAT
2026-06-07 20:25:05.015578,192.168.1.6,224.0.0.251,890.0001831054688,THREAT
2026-06-07 20:25:05.022447,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:05.039006,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:05.051330,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:05.057866,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:05.064962,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:05.072713,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:05.084374,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:05.095630,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:05.103659,20.44.10.122,192.168.1.8,207.4141082763672,THREAT
2026-06-07 20:25:05.116398,192.168.1.6,224.0.0.251,890.0001831054688,THREAT
2026-06-07 20:25:05.120858,192.168.1.8,20.44.10.122,77.50401306152344,THREAT
2026-06-07 20:25:05.134608,192.168.1.6,224.0.0.251,6171.1708984375,THREAT
2026-06-07 20:25:05.141876,20.44.10.122,192.168.1.8,592.780517578125,THREAT
2026-06-07 20:25:05.169923,192.168.1.8,20.44.10.122,207.4141082763672,THREAT
2026-06-07 20:25:05.242862,192.168.1.8,20.184.175.9,6234.41455078125,THREAT
2026-06-07 20:25:05.246949,192.168.1.8,20.184.175.9,51365.53515625,THREAT
2026-06-07 20:25:05.388021,192.168.1.8,20.42.65.89,6283.7802734375,THREAT
2026-06-07 20:25:05.391757,192.168.1.8,20.42.65.89,51570.29296875,THREAT
2026-06-07 20:25:05.395475,192.168.1.8,20.42.65.89,638.731689453125,THREAT
2026-06-07 20:25:05.432858,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:05.514361,20.184.175.9,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:05.544170,20.184.175.9,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:05.548180,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:05.551943,192.168.1.8,20.184.175.9,6234.41455078125,THREAT
2026-06-07 20:25:05.559689,192.168.1.8,20.184.175.9,51365.53515625,THREAT
2026-06-07 20:25:05.627169,20.42.65.89,192.168.1.8,263.0971984863281,THREAT
2026-06-07 20:25:05.633119,192.168.1.8,20.42.65.89,77.50401306152344,THREAT
2026-06-07 20:25:05.644766,20.42.65.89,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:05.652226,20.42.65.89,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:05.661195,192.168.1.8,20.42.65.89,77.50401306152344,THREAT
2026-06-07 20:25:05.668627,192.168.1.8,20.42.65.89,6283.7802734375,THREAT
2026-06-07 20:25:05.681212,192.168.1.8,20.42.65.89,50941.73046875,THREAT
2026-06-07 20:25:05.817924,20.184.175.9,192.168.1.8,263.0971984863281,THREAT
2026-06-07 20:25:05.823849,20.184.175.9,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:05.833960,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:05.843029,20.184.175.9,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:05.848825,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:05.853170,192.168.1.8,20.184.175.9,6234.41455078125,THREAT
2026-06-07 20:25:05.865382,192.168.1.8,20.184.175.9,48161.2421875,THREAT
2026-06-07 20:25:05.884045,20.42.65.89,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:05.889156,20.42.65.89,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:05.898540,192.168.1.8,20.42.65.89,77.50401306152344,THREAT
2026-06-07 20:25:06.067144,192.168.1.6,224.0.0.251,6171.1708984375,THREAT
2026-06-07 20:25:06.096440,20.184.175.9,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:06.104655,20.184.175.9,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:06.111787,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:06.918264,192.168.1.8,20.44.10.122,694.5609741210938,THREAT
2026-06-07 20:25:06.923895,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:06.928113,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:06.933914,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:06.945560,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:06.953760,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:06.965522,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:06.970761,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:06.988102,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:07.017245,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:07.034202,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:07.052588,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:07.073612,192.168.1.8,20.44.10.122,27419.169921875,THREAT
2026-06-07 20:25:07.084210,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:07.095569,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:07.100733,192.168.1.8,20.44.10.122,867.236572265625,THREAT
2026-06-07 20:25:07.206302,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:07.209979,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:07.214269,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:07.219152,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:07.227495,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:07.232021,20.44.10.122,192.168.1.8,592.780517578125,THREAT
2026-06-07 20:25:07.262722,192.168.1.8,20.44.10.122,77.50401306152344,THREAT
2026-06-07 20:25:07.895465,192.168.1.8,20.42.65.89,6283.7802734375,THREAT
2026-06-07 20:25:07.899057,192.168.1.8,20.42.65.89,51570.29296875,THREAT
2026-06-07 20:25:07.902648,192.168.1.8,20.42.65.89,922.829345703125,THREAT
2026-06-07 20:25:07.914464,192.168.1.6,224.0.0.251,890.0001831054688,THREAT
2026-06-07 20:25:08.125133,192.168.1.8,20.184.175.9,6234.41455078125,THREAT
2026-06-07 20:25:08.142153,192.168.1.8,20.184.175.9,51570.29296875,THREAT
2026-06-07 20:25:08.152973,192.168.1.8,20.184.175.9,371.4049377441406,THREAT
2026-06-07 20:25:08.236013,192.168.1.6,224.0.0.251,890.0001831054688,THREAT
2026-06-07 20:25:08.288185,20.42.65.89,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:08.303403,20.42.65.89,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:08.317333,192.168.1.8,20.42.65.89,77.50401306152344,THREAT
2026-06-07 20:25:08.503615,192.168.1.8,20.42.65.89,6283.7802734375,THREAT
2026-06-07 20:25:08.905432,192.168.1.8,20.42.65.89,51012.2421875,THREAT
2026-06-07 20:25:08.949856,192.168.1.6,224.0.0.251,890.0001831054688,THREAT
2026-06-07 20:25:08.982948,20.184.175.9,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:09.038416,20.184.175.9,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:09.075351,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:09.085999,20.42.65.89,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:09.130343,20.42.65.89,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:09.159799,192.168.1.8,20.42.65.89,77.50401306152344,THREAT
2026-06-07 20:25:09.204071,192.168.1.6,224.0.0.251,6171.1708984375,THREAT
2026-06-07 20:25:09.217163,192.168.1.8,20.44.10.122,80.16763305664062,THREAT
2026-06-07 20:25:09.229107,192.168.1.8,20.44.10.122,735.9024658203125,THREAT
2026-06-07 20:25:09.239926,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:09.254535,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:09.268445,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:09.282717,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:09.295192,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:09.302931,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:09.314843,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:09.321789,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:09.332623,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:09.345558,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:09.352882,192.168.1.8,20.44.10.122,51570.29296875,THREAT
2026-06-07 20:25:09.361813,192.168.1.8,20.44.10.122,27419.169921875,THREAT
2026-06-07 20:25:09.367873,192.168.1.8,20.44.10.122,1338.43896484375,THREAT
2026-06-07 20:25:09.375800,20.44.10.122,192.168.1.8,112.72122955322266,THREAT
2026-06-07 20:25:09.451355,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:09.457499,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:09.469188,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:09.479014,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:09.484364,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:09.488394,20.44.10.122,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:09.499804,20.44.10.122,192.168.1.8,548.5609741210938,THREAT
2026-06-07 20:25:09.508260,192.168.1.8,20.44.10.122,77.50401306152344,THREAT
2026-06-07 20:25:09.647752,192.168.1.6,224.0.0.251,6171.1708984375,THREAT
2026-06-07 20:25:10.411670,192.168.1.8,20.184.175.9,6234.41455078125,THREAT
2026-06-07 20:25:10.417103,192.168.1.8,20.184.175.9,51570.29296875,THREAT
2026-06-07 20:25:10.433248,192.168.1.8,20.184.175.9,570.46240234375,THREAT
2026-06-07 20:25:10.437522,192.168.1.8,20.42.65.89,6283.7802734375,THREAT
2026-06-07 20:25:10.446045,192.168.1.8,20.42.65.89,51570.29296875,THREAT
2026-06-07 20:25:10.450988,192.168.1.8,20.42.65.89,1538.707275390625,THREAT
2026-06-07 20:25:10.655380,20.42.65.89,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:10.660560,20.42.65.89,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:10.668862,192.168.1.8,20.42.65.89,77.50401306152344,THREAT
2026-06-07 20:25:10.680495,192.168.1.8,20.42.65.89,6283.7802734375,THREAT
2026-06-07 20:25:10.684476,192.168.1.8,20.42.65.89,51082.8046875,THREAT
2026-06-07 20:25:10.689960,20.184.175.9,192.168.1.8,77.50401306152344,THREAT
2026-06-07 20:25:10.699157,20.184.175.9,192.168.1.8,6111.853515625,THREAT
2026-06-07 20:25:10.703771,192.168.1.8,20.184.175.9,77.50401306152344,THREAT
2026-06-07 20:25:10.712592,192.168.1.8,20.184.175.9,6234.41455078125,THREAT
2026-06-07 20:25:10.717488,192.168.1.8,20.184.175.9,48161.2421875,THREAT
2026-06-07 20:25:10.905672,20.42.65.89,192.168.1.8,77.50401306152344,THREAT
